"Date","Australia","Canada","Euro","Norway","UK","US"
2015-04-21,2.25,0.7457,-0.084,2.25,-0.16929,0.13
2015-04-22,2.25,0.7418,-0.077,2.25,-0.17071,0.13
2015-04-23,2.25,0.7453,-0.08,2.25,-0.17214,0.13
2015-04-24,2.25,0.7483,-0.081,2.25,-0.17214,0.13
2015-04-25,NA,NA,NA,NA,NA,0.13
2015-04-26,NA,NA,NA,NA,NA,0.13
2015-04-27,2.25,0.7479,-0.081,2.25,-0.17214,0.13
2015-04-28,2.25,0.7474,-0.079,2.25,-0.16929,0.13
2015-04-29,2.25,0.7456,-0.072,2.25,-0.16929,0.13
2015-04-30,2.25,0.7445,-0.027,2.25,-0.09571,0.08
2015-05-01,2.25,0.7487,NA,NA,NA,0.13
2015-05-02,NA,NA,NA,NA,NA,0.13
2015-05-03,NA,NA,NA,NA,NA,0.13
2015-05-04,2.25,0.7474,-0.084,2.25,NA,0.13
2015-05-05,2.25,0.7463,-0.085,2.25,-0.17214,0.13
2015-05-06,2,0.7437,-0.088,2.25,-0.17214,0.13
2015-05-07,2,0.7507,-0.089,2.25,-0.17286,0.13
2015-05-08,2,0.7474,-0.087,2.25,-0.17286,0.13
2015-05-09,NA,NA,NA,NA,NA,0.13
2015-05-10,NA,NA,NA,NA,NA,0.13
2015-05-11,2,0.7438,-0.089,2.25,-0.17571,0.13
2015-05-12,2,0.7386,-0.091,2.25,-0.17714,0.13
2015-05-13,2,0.7337,-0.137,2.25,-0.17714,0.13
2015-05-14,2,0.7368,-0.143,NA,-0.17786,0.13
2015-05-15,2,0.7165,-0.11,2.25,-0.17786,0.13
2015-05-16,NA,NA,NA,NA,NA,0.13
2015-05-17,NA,NA,NA,NA,NA,0.13
2015-05-18,2,NA,-0.105,2.25,-0.17786,0.13
2015-05-19,2,0.7245,-0.106,2.25,-0.17786,0.12
2015-05-20,2,0.7081,-0.105,2.25,-0.17786,0.12
2015-05-21,2,0.7269,-0.106,2.25,-0.17786,0.12
2015-05-22,2,0.7244,-0.14,2.25,-0.17643,0.13
2015-05-23,NA,NA,NA,NA,NA,0.13
2015-05-24,NA,NA,NA,NA,NA,0.13
2015-05-25,2,0.7281,-0.143,NA,NA,0.13
2015-05-26,2,0.7359,-0.109,2.25,-0.17571,0.12
2015-05-27,2,0.7247,-0.114,2.25,-0.17357,0.12
2015-05-28,2,0.7415,-0.104,2.25,-0.17214,0.12
2015-05-29,2,0.7246,-0.08,2.25,-0.11714,0.08
2015-05-30,NA,NA,NA,NA,NA,0.08
2015-05-31,NA,NA,NA,NA,NA,0.08
2015-06-01,2,0.7461,-0.106,2.25,-0.17357,0.12
2015-06-02,2,0.7525,-0.122,2.25,-0.175,0.12
2015-06-03,2,0.7491,-0.143,2.25,-0.17857,0.13
2015-06-04,2,0.7604,-0.138,2.25,-0.17714,0.13
2015-06-05,2,0.7474,-0.115,2.25,-0.17714,0.13
2015-06-06,NA,NA,NA,NA,NA,0.13
2015-06-07,NA,NA,NA,NA,NA,0.13
2015-06-08,NA,0.7455,-0.127,2.25,-0.17714,0.13
2015-06-09,2,0.7451,-0.126,2.25,-0.17714,0.13
2015-06-10,2,0.7431,-0.117,2.25,-0.17571,0.13
2015-06-11,2,0.7451,-0.12,2.25,-0.17714,0.13
2015-06-12,2,0.7451,-0.125,2.25,-0.17857,0.13
2015-06-13,NA,NA,NA,NA,NA,0.13
2015-06-14,NA,NA,NA,NA,NA,0.13
2015-06-15,2,0.6831,-0.119,2.25,-0.17857,0.13
2015-06-16,2,0.7463,-0.125,2.25,-0.17857,0.14
2015-06-17,2,0.7464,-0.11,2.25,-0.17857,0.14
2015-06-18,2,0.7443,-0.118,2.25,-0.17857,0.14
2015-06-19,2,0.7469,-0.12,2,-0.17857,0.13
2015-06-20,NA,NA,NA,NA,NA,0.13
2015-06-21,NA,NA,NA,NA,NA,0.13
2015-06-22,2,0.7475,-0.127,2,-0.17857,0.13
2015-06-23,2,0.747,-0.121,2,-0.17857,0.13
2015-06-24,2,0.7454,-0.111,2,-0.17857,0.13
2015-06-25,2,0.747,-0.116,2,-0.17857,0.13
2015-06-26,2,0.7485,-0.123,2,-0.17714,0.13
2015-06-27,NA,NA,NA,NA,NA,0.13
2015-06-28,NA,NA,NA,NA,NA,0.13
2015-06-29,2,0.75,-0.118,2,-0.17857,0.14
2015-06-30,2,0.7511,-0.06,2,-0.10571,0.08
2015-07-01,2,NA,-0.123,2,-0.18,0.13
2015-07-02,2,0.7558,-0.121,2,-0.18,0.13
2015-07-03,2,0.7542,-0.116,2,-0.18,0.13
2015-07-04,NA,NA,NA,NA,NA,0.13
2015-07-05,NA,NA,NA,NA,NA,0.13
2015-07-06,2,0.7459,-0.122,2,-0.18,0.13
2015-07-07,2,0.7499,-0.12,2,-0.17857,0.13
2015-07-08,2,0.7453,-0.118,2,-0.17929,0.13
2015-07-09,2,0.748,-0.121,2,-0.17857,0.13
2015-07-10,2,0.7446,-0.12,2,-0.18,0.13
2015-07-11,NA,NA,NA,NA,NA,0.13
2015-07-12,NA,NA,NA,NA,NA,0.13
2015-07-13,2,0.7458,-0.118,2,-0.17857,0.13
2015-07-14,2,0.7485,-0.112,2,-0.17929,0.13
2015-07-15,2,0.5007,-0.122,2,-0.18,0.13
2015-07-16,2,0.4964,-0.124,2,-0.17929,0.14
2015-07-17,2,0.5046,-0.122,2,-0.17929,0.13
2015-07-18,NA,NA,NA,NA,NA,0.13
2015-07-19,NA,NA,NA,NA,NA,0.13
2015-07-20,2,0.5124,-0.116,2,-0.17857,0.14
2015-07-21,2,0.5113,-0.121,2,-0.18,0.13
2015-07-22,2,0.4999,-0.12,2,-0.18,0.13
2015-07-23,2,0.5038,-0.115,2,-0.18,0.13
2015-07-24,2,0.4965,-0.114,2,-0.18,0.13
2015-07-25,NA,NA,NA,NA,NA,0.13
2015-07-26,NA,NA,NA,NA,NA,0.13
2015-07-27,2,0.5065,-0.117,2,-0.18,0.14
2015-07-28,2,0.5024,-0.114,2,-0.18,0.14
2015-07-29,2,0.5113,-0.113,2,-0.18,0.14
2015-07-30,2,0.5112,-0.116,2,-0.18,0.14
2015-07-31,2,0.5179,-0.102,2,-0.15071,0.08
2015-08-01,NA,NA,NA,NA,NA,0.08
2015-08-02,NA,NA,NA,NA,NA,0.08
2015-08-03,2,NA,-0.108,2,-0.18,0.14
2015-08-04,2,0.5181,-0.11,2,-0.18,0.14
2015-08-05,2,0.5049,-0.108,2,-0.18,0.14
2015-08-06,2,0.5103,-0.116,2,-0.18,0.14
2015-08-07,2,0.5027,-0.119,2,-0.18,0.14
2015-08-08,NA,NA,NA,NA,NA,0.14
2015-08-09,NA,NA,NA,NA,NA,0.14
2015-08-10,2,0.4972,-0.129,2,-0.18,0.14
2015-08-11,2,0.497,-0.117,2,-0.18,0.15
2015-08-12,2,0.4982,-0.124,2,-0.18,0.15
2015-08-13,2,0.5206,-0.129,2,-0.18,0.15
2015-08-14,2,0.5078,-0.13,2,-0.18,0.14
2015-08-15,NA,NA,NA,NA,NA,0.14
2015-08-16,NA,NA,NA,NA,NA,0.14
2015-08-17,2,0.5113,-0.122,2,-0.18,0.15
2015-08-18,2,0.5046,-0.126,2,-0.18,0.15
2015-08-19,2,0.5066,-0.119,2,-0.18,0.15
2015-08-20,2,0.5036,-0.118,2,-0.18,0.15
2015-08-21,2,0.5017,-0.119,2,-0.18,0.15
2015-08-22,NA,NA,NA,NA,NA,0.15
2015-08-23,NA,NA,NA,NA,NA,0.15
2015-08-24,2,0.5003,-0.126,2,-0.18,0.15
2015-08-25,2,0.5049,-0.135,2,-0.18,0.15
2015-08-26,2,0.5041,-0.129,2,-0.18,0.14
2015-08-27,2,0.5049,-0.127,2,-0.18071,0.14
2015-08-28,2,0.5186,-0.126,2,-0.18071,0.14
2015-08-29,NA,NA,NA,NA,NA,0.14
2015-08-30,NA,NA,NA,NA,NA,0.14
2015-08-31,2,0.5288,-0.11,2,NA,0.08
2015-09-01,2,0.5152,-0.125,2,-0.18,0.14
2015-09-02,2,0.508,-0.125,2,-0.18,0.14
2015-09-03,2,0.5098,-0.124,2,-0.18,0.14
2015-09-04,2,0.5061,-0.133,2,-0.18,0.14
2015-09-05,NA,NA,NA,NA,NA,0.14
2015-09-06,NA,NA,NA,NA,NA,0.14
2015-09-07,2,NA,-0.136,2,-0.18,0.14
2015-09-08,2,0.5013,-0.134,2,-0.18,0.14
2015-09-09,2,0.4966,-0.13,2,-0.18071,0.14
2015-09-10,2,0.5019,-0.132,2,-0.18,0.14
2015-09-11,2,0.4941,-0.13,2,-0.18071,0.14
2015-09-12,NA,NA,NA,NA,NA,0.14
2015-09-13,NA,NA,NA,NA,NA,0.14
2015-09-14,2,0.4974,-0.14,2,-0.18,0.14
2015-09-15,2,0.5016,-0.142,2,-0.18,0.14
2015-09-16,2,0.4968,-0.136,2,-0.18071,0.14
2015-09-17,2,0.4974,-0.138,2,-0.18,0.14
2015-09-18,2,0.4995,-0.141,2,-0.18,0.14
2015-09-19,NA,NA,NA,NA,NA,0.14
2015-09-20,NA,NA,NA,NA,NA,0.14
2015-09-21,2,0.4932,-0.145,2,-0.18,0.14
2015-09-22,2,0.4986,-0.142,2,-0.18,0.14
2015-09-23,2,0.4981,-0.143,2,-0.18071,0.14
2015-09-24,2,0.4983,-0.143,2,-0.18071,0.14
2015-09-25,2,0.5001,-0.143,1.75,-0.18,0.13
2015-09-26,NA,NA,NA,NA,NA,0.13
2015-09-27,NA,NA,NA,NA,NA,0.13
2015-09-28,2,0.4983,-0.146,1.75,-0.18,0.13
2015-09-29,2,0.4998,-0.135,1.75,-0.18,0.13
2015-09-30,2,0.5048,-0.122,1.75,-0.16786,0.07
2015-10-01,2,0.5025,-0.142,1.75,-0.18,0.13
2015-10-02,2,0.505,-0.139,1.75,-0.18,0.13
2015-10-03,NA,NA,NA,NA,NA,0.13
2015-10-04,NA,NA,NA,NA,NA,0.13
2015-10-05,2,0.5013,-0.144,1.75,-0.18,0.13
2015-10-06,2,0.4982,-0.134,1.75,-0.18,0.13
2015-10-07,2,0.4975,-0.139,1.75,-0.18,0.13
2015-10-08,2,0.4984,-0.138,1.75,-0.18,0.13
2015-10-09,2,0.4971,-0.142,1.75,-0.18,0.13
2015-10-10,NA,NA,NA,NA,NA,0.13
2015-10-11,NA,NA,NA,NA,NA,0.13
2015-10-12,2,NA,-0.134,1.75,-0.18,0.13
2015-10-13,2,0.4979,-0.136,1.75,-0.18,0.13
2015-10-14,2,0.4989,-0.135,1.75,-0.18071,0.13
2015-10-15,2,0.4988,-0.143,1.75,-0.18071,0.13
2015-10-16,2,0.4981,-0.142,1.75,-0.18071,0.13
2015-10-17,NA,NA,NA,NA,NA,0.13
2015-10-18,NA,NA,NA,NA,NA,0.13
2015-10-19,2,0.4987,-0.142,1.75,-0.18071,0.13
2015-10-20,2,0.4969,-0.139,1.75,-0.18071,0.13
2015-10-21,2,0.4978,-0.136,1.75,-0.18071,0.13
2015-10-22,2,0.4979,-0.139,1.75,-0.18286,0.12
2015-10-23,2,0.4961,-0.134,1.75,-0.18143,0.12
2015-10-24,NA,NA,NA,NA,NA,0.12
2015-10-25,NA,NA,NA,NA,NA,0.12
2015-10-26,2,0.4985,-0.144,1.75,-0.18,0.12
2015-10-27,2,0.5052,-0.137,1.75,-0.18,0.12
2015-10-28,2,0.5037,-0.145,1.75,-0.18,0.12
2015-10-29,2,0.5011,-0.143,1.75,-0.18,0.12
2015-10-30,2,0.5125,-0.129,1.75,-0.17286,0.07
2015-10-31,NA,NA,NA,NA,NA,0.07
2015-11-01,NA,NA,NA,NA,NA,0.07
2015-11-02,2,0.5096,-0.129,1.75,-0.18,0.12
2015-11-03,2,0.5042,-0.134,1.75,-0.18,0.12
2015-11-04,2,0.4983,-0.13,1.75,-0.18,0.12
2015-11-05,2,0.5003,-0.129,1.75,-0.18143,0.12
2015-11-06,2,0.4976,-0.138,1.75,-0.18143,0.12
2015-11-07,NA,NA,NA,NA,NA,0.12
2015-11-08,NA,NA,NA,NA,NA,0.12
2015-11-09,2,0.4957,-0.145,1.75,-0.18143,0.12
2015-11-10,2,0.4971,-0.139,1.75,-0.18143,0.12
2015-11-11,2,NA,-0.131,1.75,-0.18357,0.12
2015-11-12,2,0.4969,-0.138,1.75,-0.18357,0.12
2015-11-13,2,0.4985,-0.132,1.75,-0.18429,0.12
2015-11-14,NA,NA,NA,NA,NA,0.12
2015-11-15,NA,NA,NA,NA,NA,0.12
2015-11-16,2,0.5019,-0.138,1.75,-0.18214,0.13
2015-11-17,2,0.498,-0.131,1.75,-0.18429,0.13
2015-11-18,2,0.4978,-0.129,1.75,-0.18214,0.12
2015-11-19,2,0.4966,-0.137,1.75,-0.185,0.12
2015-11-20,2,0.497,-0.133,1.75,-0.18429,0.12
2015-11-21,NA,NA,NA,NA,NA,0.12
2015-11-22,NA,NA,NA,NA,NA,0.12
2015-11-23,2,0.4958,-0.138,1.75,-0.18214,0.12
2015-11-24,2,0.4955,-0.139,1.75,-0.18357,0.12
2015-11-25,2,0.4981,-0.134,1.75,-0.18214,0.12
2015-11-26,2,0.5006,-0.139,1.75,-0.18643,0.12
2015-11-27,2,0.4952,-0.138,1.75,-0.185,0.12
2015-11-28,NA,NA,NA,NA,NA,0.12
2015-11-29,NA,NA,NA,NA,NA,0.12
2015-11-30,2,0.5082,-0.127,1.75,-0.18429,0.08
2015-12-01,2,0.5012,-0.131,1.75,-0.18786,0.13
2015-12-02,2,0.5092,-0.132,1.75,-0.18786,0.13
2015-12-03,2,0.5104,-0.136,1.75,-0.19071,0.13
2015-12-04,2,0.5065,-0.138,1.75,-0.19071,0.13
2015-12-05,NA,NA,NA,NA,NA,0.13
2015-12-06,NA,NA,NA,NA,NA,0.13
2015-12-07,2,0.5092,-0.142,1.75,-0.19071,0.13
2015-12-08,2,0.5072,-0.147,1.75,-0.18929,0.13
2015-12-09,2,0.4992,-0.235,1.75,-0.27357,0.14
2015-12-10,2,0.5015,-0.232,1.75,-0.27571,0.14
2015-12-11,2,0.4999,-0.231,1.75,-0.27571,0.14
2015-12-12,NA,NA,NA,NA,NA,0.14
2015-12-13,NA,NA,NA,NA,NA,0.14
2015-12-14,2,0.5065,-0.23,1.75,-0.27643,0.15
2015-12-15,2,0.5215,-0.239,1.75,-0.27786,0.15
2015-12-16,2,0.5198,-0.241,1.75,-0.27857,0.15
2015-12-17,2,0.5089,-0.238,1.75,-0.28071,0.37
2015-12-18,2,0.5221,-0.237,1.75,-0.28,0.37
2015-12-19,NA,NA,NA,NA,NA,0.37
2015-12-20,NA,NA,NA,NA,NA,0.37
2015-12-21,2,0.5192,-0.231,1.75,-0.27786,0.36
2015-12-22,2,0.5198,-0.231,1.75,-0.27786,0.36
2015-12-23,2,0.5146,-0.234,1.75,-0.27929,0.36
2015-12-24,2,0.5245,-0.244,NA,-0.28143,0.36
2015-12-25,NA,NA,NA,NA,NA,0.36
2015-12-26,NA,NA,NA,NA,NA,0.36
2015-12-27,NA,NA,NA,NA,NA,0.36
2015-12-28,NA,NA,-0.238,1.75,NA,0.36
2015-12-29,2,0.5248,-0.223,1.75,-0.28143,0.36
2015-12-30,2,0.5219,-0.14,1.75,-0.28286,0.35
2015-12-31,2,0.5258,-0.127,1.75,-0.28143,0.2
2016-01-01,NA,NA,NA,NA,NA,0.2
2016-01-02,NA,NA,NA,NA,NA,0.2
2016-01-03,NA,NA,NA,NA,NA,0.2
2016-01-04,2,0.5149,-0.241,1.75,-0.28357,0.36
2016-01-05,2,0.5211,-0.251,1.75,-0.28286,0.36
2016-01-06,2,0.521,-0.253,1.75,-0.28571,0.36
2016-01-07,2,0.515,-0.233,1.75,-0.28714,0.36
2016-01-08,2,0.5099,-0.235,1.75,-0.28429,0.36
2016-01-09,NA,NA,NA,NA,NA,0.36
2016-01-10,NA,NA,NA,NA,NA,0.36
2016-01-11,2,0.5079,-0.236,1.75,-0.28429,0.36
2016-01-12,2,0.5094,-0.233,1.75,-0.28429,0.36
2016-01-13,2,0.5077,-0.237,1.75,-0.28429,0.36
2016-01-14,2,0.5084,-0.24,1.75,-0.285,0.36
2016-01-15,2,0.519,-0.239,1.75,-0.28429,0.36
2016-01-16,NA,NA,NA,NA,NA,0.36
2016-01-17,NA,NA,NA,NA,NA,0.36
2016-01-18,2,0.5087,-0.24,1.75,-0.28429,0.36
2016-01-19,2,0.5064,-0.239,1.75,-0.28357,0.36
2016-01-20,2,0.5252,-0.238,1.75,-0.28357,0.37
2016-01-21,2,0.5168,-0.24,1.75,-0.28286,0.37
2016-01-22,2,0.5168,-0.241,1.75,-0.28286,0.38
2016-01-23,NA,NA,NA,NA,NA,0.38
2016-01-24,NA,NA,NA,NA,NA,0.38
2016-01-25,2,0.5116,-0.238,1.75,-0.28214,0.38
2016-01-26,NA,0.5175,-0.236,1.75,-0.28286,0.38
2016-01-27,2,0.5109,-0.237,1.75,-0.28214,0.38
2016-01-28,2,0.5231,-0.239,1.75,-0.28357,0.38
2016-01-29,2,0.5084,-0.228,1.75,-0.28286,0.29
2016-01-30,NA,NA,NA,NA,NA,0.29
2016-01-31,NA,NA,NA,NA,NA,0.29
2016-02-01,2,0.5108,-0.237,1.75,-0.28429,0.38
2016-02-02,2,0.5103,-0.232,1.75,-0.28429,0.38
2016-02-03,2,0.5018,-0.247,1.75,-0.28429,0.38
2016-02-04,2,0.5018,-0.231,1.75,-0.28429,0.38
2016-02-05,2,0.5014,-0.236,1.75,-0.28357,0.38
2016-02-06,NA,NA,NA,NA,NA,0.38
2016-02-07,NA,NA,NA,NA,NA,0.38
2016-02-08,2,0.5002,-0.242,1.75,-0.28286,0.38
2016-02-09,2,0.4997,-0.237,1.75,-0.28357,0.38
2016-02-10,2,0.4989,-0.237,1.75,-0.28429,0.38
2016-02-11,2,0.5014,-0.239,1.75,-0.28286,0.38
2016-02-12,2,0.5028,-0.24,1.75,-0.28357,0.38
2016-02-13,NA,NA,NA,NA,NA,0.38
2016-02-14,NA,NA,NA,NA,NA,0.38
2016-02-15,2,NA,-0.243,1.75,-0.28357,0.38
2016-02-16,2,0.5065,-0.242,1.75,-0.28286,0.38
2016-02-17,2,0.5034,-0.244,1.75,-0.28357,0.37
2016-02-18,2,0.5002,-0.244,1.75,-0.28429,0.38
2016-02-19,2,0.4987,-0.243,1.75,-0.28357,0.38
2016-02-20,NA,NA,NA,NA,NA,0.38
2016-02-21,NA,NA,NA,NA,NA,0.38
2016-02-22,2,0.4984,-0.242,1.75,-0.28429,0.38
2016-02-23,2,0.5007,-0.246,1.75,-0.28286,0.38
2016-02-24,2,0.4984,-0.247,1.75,-0.28286,0.38
2016-02-25,2,0.5011,-0.249,1.75,-0.28429,0.37
2016-02-26,2,0.4995,-0.243,1.75,-0.28286,0.37
2016-02-27,NA,NA,NA,NA,NA,0.37
2016-02-28,NA,NA,NA,NA,NA,0.37
2016-02-29,2,0.4989,-0.227,1.75,-0.28214,0.29
2016-03-01,2,0.5013,-0.238,1.75,-0.28357,0.36
2016-03-02,2,0.5004,-0.234,1.75,-0.28714,0.37
2016-03-03,2,0.5032,-0.238,1.75,-0.28714,0.37
2016-03-04,2,0.4948,-0.236,1.75,-0.28643,0.36
2016-03-05,NA,NA,NA,NA,NA,0.36
2016-03-06,NA,NA,NA,NA,NA,0.36
2016-03-07,2,0.4997,-0.239,1.75,-0.28643,0.36
2016-03-08,2,0.4994,-0.234,1.75,-0.28714,0.36
2016-03-09,2,0.4945,-0.236,1.75,-0.28643,0.36
2016-03-10,2,0.5008,-0.242,1.75,-0.28714,0.36
2016-03-11,2,0.5007,-0.242,1.75,-0.28786,0.36
2016-03-12,NA,NA,NA,NA,NA,0.36
2016-03-13,NA,NA,NA,NA,NA,0.36
2016-03-14,2,0.4992,-0.243,1.75,-0.29,0.36
2016-03-15,2,0.4974,-0.248,1.75,-0.29214,0.37
2016-03-16,2,0.4985,-0.339,1.75,-0.38286,0.37
2016-03-17,2,0.4977,-0.347,1.75,-0.38829,0.37
2016-03-18,2,0.4983,-0.345,1.5,-0.38686,0.37
2016-03-19,NA,NA,NA,NA,NA,0.37
2016-03-20,NA,NA,NA,NA,NA,0.37
2016-03-21,2,0.4979,-0.345,1.5,-0.38757,0.37
2016-03-22,2,0.4976,-0.344,1.5,-0.38829,0.37
2016-03-23,2,0.4976,-0.346,1.5,-0.38757,0.37
2016-03-24,2,0.4983,-0.349,NA,-0.39186,0.37
2016-03-25,NA,NA,NA,NA,NA,0.37
2016-03-26,NA,NA,NA,NA,NA,0.37
2016-03-27,NA,NA,NA,NA,NA,0.37
2016-03-28,NA,0.4974,NA,NA,NA,0.37
2016-03-29,2,0.4977,-0.347,1.5,-0.39329,0.37
2016-03-30,2,0.4981,-0.347,1.5,-0.389,0.37
2016-03-31,2,0.4995,-0.303,1.5,-0.36857,0.25
2016-04-01,2,0.4978,-0.335,1.5,-0.39043,0.37
2016-04-02,NA,NA,NA,NA,NA,0.37
2016-04-03,NA,NA,NA,NA,NA,0.37
2016-04-04,2,0.5008,-0.331,1.5,-0.39043,0.37
2016-04-05,2,0.509,-0.332,1.5,-0.39043,0.37
2016-04-06,2,0.5062,-0.334,1.5,-0.39057,0.37
2016-04-07,2,0.5033,-0.33,1.5,-0.38914,0.37
2016-04-08,2,0.5032,-0.334,1.5,-0.39057,0.37
2016-04-09,NA,NA,NA,NA,NA,0.37
2016-04-10,NA,NA,NA,NA,NA,0.37
2016-04-11,2,0.5044,-0.333,1.5,-0.39071,0.37
2016-04-12,2,0.5032,-0.341,1.5,-0.39029,0.37
2016-04-13,2,0.4993,-0.337,1.5,-0.38957,0.37
2016-04-14,2,0.4993,-0.34,1.5,-0.38886,0.37
2016-04-15,2,0.5023,-0.341,1.5,-0.38886,0.37
2016-04-16,NA,NA,NA,NA,NA,0.37
2016-04-17,NA,NA,NA,NA,NA,0.37
2016-04-18,2,0.5011,-0.348,1.5,-0.38957,0.37
2016-04-19,2,0.5009,-0.34,1.5,-0.391,0.37
2016-04-20,2,0.5002,-0.343,1.5,-0.39243,0.37
2016-04-21,2,0.5006,-0.342,1.5,-0.39171,0.37
2016-04-22,2,0.4988,-0.34,1.5,-0.391,0.37
2016-04-23,NA,NA,NA,NA,NA,0.37
2016-04-24,NA,NA,NA,NA,NA,0.37
2016-04-25,NA,0.5021,-0.341,1.5,-0.391,0.37
2016-04-26,2,0.5036,-0.342,1.5,-0.39029,0.37
2016-04-27,2,0.5007,-0.34,1.5,-0.39029,0.37
2016-04-28,2,0.5023,-0.337,1.5,-0.39171,0.37
2016-04-29,2,0.511,-0.333,1.5,-0.38957,0.3
2016-04-30,NA,NA,NA,NA,NA,0.3
2016-05-01,NA,NA,NA,NA,NA,0.3
2016-05-02,2,0.507,-0.338,1.5,NA,0.37
2016-05-03,2,0.5011,-0.331,1.5,-0.39286,0.37
2016-05-04,1.75,0.5011,-0.336,1.5,-0.395,0.37
2016-05-05,1.75,0.5041,-0.341,NA,-0.39429,0.37
2016-05-06,1.75,0.5,-0.329,1.5,-0.39429,0.37
2016-05-07,NA,NA,NA,NA,NA,0.37
2016-05-08,NA,NA,NA,NA,NA,0.37
2016-05-09,1.75,0.502,-0.326,1.5,-0.39571,0.37
2016-05-10,1.75,0.499,-0.333,1.5,-0.39643,0.37
2016-05-11,1.75,0.499,-0.335,1.5,-0.39714,0.37
2016-05-12,1.75,0.4861,-0.342,1.5,-0.39571,0.37
2016-05-13,1.75,0.4991,-0.341,1.5,-0.39571,0.37
2016-05-14,NA,NA,NA,NA,NA,0.37
2016-05-15,NA,NA,NA,NA,NA,0.37
2016-05-16,1.75,0.4988,-0.347,NA,-0.39571,0.37
2016-05-17,1.75,0.4965,-0.334,NA,-0.39857,0.37
2016-05-18,1.75,0.4975,-0.337,1.5,-0.39857,0.37
2016-05-19,1.75,0.4918,-0.34,1.5,-0.39857,0.37
2016-05-20,1.75,0.4994,-0.335,1.5,-0.39857,0.37
2016-05-21,NA,NA,NA,NA,NA,0.37
2016-05-22,NA,NA,NA,NA,NA,0.37
2016-05-23,1.75,NA,-0.338,1.5,-0.39857,0.37
2016-05-24,1.75,0.4971,-0.34,1.5,-0.39857,0.37
2016-05-25,1.75,0.4954,-0.342,1.5,-0.39643,0.37
2016-05-26,1.75,0.4978,-0.356,1.5,-0.39857,0.37
2016-05-27,1.75,0.5052,-0.346,1.5,-0.39714,0.37
2016-05-28,NA,NA,NA,NA,NA,0.37
2016-05-29,NA,NA,NA,NA,NA,0.37
2016-05-30,1.75,0.5045,-0.345,1.5,NA,0.37
2016-05-31,1.75,0.5161,-0.324,1.5,-0.39714,0.29
2016-06-01,1.75,0.5276,-0.333,1.5,-0.39571,0.37
2016-06-02,1.75,0.5172,-0.33,1.5,-0.39571,0.37
2016-06-03,1.75,0.5085,NA,1.5,-0.39571,0.37
2016-06-04,NA,NA,NA,NA,NA,0.37
2016-06-05,NA,NA,NA,NA,NA,0.37
2016-06-06,1.75,0.5078,NA,1.5,-0.39571,0.37
2016-06-07,1.75,0.5143,NA,1.5,-0.39571,0.37
2016-06-08,1.75,0.4994,NA,1.5,-0.395,0.37
2016-06-09,1.75,0.4984,NA,1.5,-0.39571,0.37
2016-06-10,1.75,0.4985,NA,1.5,-0.39571,0.37
2016-06-11,NA,NA,NA,NA,NA,0.37
2016-06-12,NA,NA,NA,NA,NA,0.37
2016-06-13,NA,0.4994,NA,1.5,-0.39429,0.37
2016-06-14,1.75,0.4978,NA,1.5,-0.395,0.37
2016-06-15,1.75,0.5049,NA,1.5,-0.39429,0.37
2016-06-16,1.75,0.5076,NA,1.5,-0.395,0.38
2016-06-17,1.75,0.5218,NA,1.5,-0.39571,0.38
2016-06-18,NA,NA,NA,NA,NA,0.38
2016-06-19,NA,NA,NA,NA,NA,0.38
2016-06-20,1.75,0.5017,NA,1.5,-0.39429,0.38
2016-06-21,1.75,0.5129,NA,1.5,-0.39429,0.38
2016-06-22,1.75,0.4999,NA,1.5,-0.395,0.38
2016-06-23,1.75,0.5018,NA,1.5,-0.39714,0.39
2016-06-24,1.75,0.5045,NA,1.5,-0.39714,0.4
2016-06-25,NA,NA,NA,NA,NA,0.4
2016-06-26,NA,NA,NA,NA,NA,0.4
2016-06-27,1.75,0.4994,NA,1.5,-0.39714,0.41
2016-06-28,1.75,0.5014,NA,1.5,-0.39714,0.41
2016-06-29,1.75,0.5083,NA,1.5,-0.39714,0.41
2016-06-30,1.75,0.5187,NA,1.5,-0.39,0.3
2016-07-01,1.75,NA,NA,1.5,-0.39714,0.41
2016-07-02,NA,NA,NA,NA,NA,0.41
2016-07-03,NA,NA,NA,NA,NA,0.41
2016-07-04,1.75,0.5068,NA,1.5,-0.39714,0.41
2016-07-05,1.75,0.5105,NA,1.5,-0.39857,0.4
2016-07-06,1.75,0.5098,NA,1.5,-0.39857,0.4
2016-07-07,1.75,0.5014,NA,1.5,-0.40129,0.4
2016-07-08,1.75,0.5043,NA,1.5,-0.39857,0.4
2016-07-09,NA,NA,NA,NA,NA,0.4
2016-07-10,NA,NA,NA,NA,NA,0.4
2016-07-11,1.75,0.5037,NA,1.5,-0.4,0.4
2016-07-12,1.75,0.5005,NA,1.5,-0.39857,0.4
2016-07-13,1.75,0.5047,NA,1.5,-0.39857,0.4
2016-07-14,1.75,0.5026,NA,1.5,-0.39857,0.4
2016-07-15,1.75,0.5036,NA,1.5,-0.39857,0.4
2016-07-16,NA,NA,NA,NA,NA,0.4
2016-07-17,NA,NA,NA,NA,NA,0.4
2016-07-18,1.75,0.5032,NA,1.5,-0.40071,0.4
2016-07-19,1.75,0.5017,NA,1.5,-0.4,0.4
2016-07-20,1.75,0.5028,NA,1.5,-0.39857,0.4
2016-07-21,1.75,0.5129,NA,1.5,-0.4,0.4
